channel,impressions,clicks,ad_platform,apps_flyer,date,spends,cpi,country
TikTok,116015,7003,49.0,38,2023-08-28,150.35,42,UAE
Organic,0,0,0.0,7,2023-08-28,0.0,43,UAE
Organic,0,0,0.0,0,2023-08-28,0.0,44,Others
Organic,0,0,0.0,1,2023-08-28,0.0,45,KSA
Organic,0,0,0.0,47,2023-08-28,0.0,46,Others
Organic,0,0,0.0,147,2023-08-28,0.0,47,KSA
Organic,0,0,0.0,138,2023-08-28,0.0,48,UAE
Meta,87541,883,41.0,32,2023-08-28,347.22000000000000,49,KSA
Meta,0,0,0.0,4,2023-08-28,0.0,50,Others
Meta,0,0,0.0,2,2023-08-28,0.0,51,Others
Meta,8070,66,5.0,3,2023-08-28,50.16,52,UAE
Apple Search,0,0,0.0,2,2023-08-28,0.0,53,Others
Apple Search,0,0,0.0,2,2023-08-28,0.0,54,UAE
Google UAC,0,0,0.0,7,2023-08-28,0.0,55,Others
Google UAC,0,0,0.0,6,2023-08-28,0.0,56,Others
Google UAC,0,0,0.0,69,2023-08-28,0.0,57,Others
Google UAC,0,0,0.0,1,2023-08-28,0.0,58,Others
Google UAC,0,0,0.0,5,2023-08-28,0.0,59,Others
TikTok,0,0,0.0,0,2023-08-28,0.0,60,KSA
TikTok,0,0,0.0,0,2023-08-28,0.0,61,Others
TikTok,0,0,0.0,3,2023-08-28,0.0,62,Others
TikTok,0,0,0.0,8,2023-08-28,0.0,63,Others
TikTok,0,0,0.0,0,2023-08-28,0.0,64,KSA
TikTok,0,0,0.0,0,2023-08-28,0.0,65,UAE
TikTok,0,0,0.0,0,2023-08-28,0.0,66,UAE
Meta,0,0,0.0,0,2023-08-28,0.0,67,UAE
Meta,0,0,0.0,0,2023-08-28,0.0,68,KSA
Apple Search,142,11,5.0,0,2023-08-29,11.19,69,UAE
Google UAC,1123388,17011,1523.0,852,2023-08-29,1536.82,70,KSA
Google UAC,184817,2499,405.0,251,2023-08-29,380.32,71,KSA
Google UAC,131012,952,171.0,53,2023-08-29,117.16,72,UAE
Google UAC,36,2,0.0,0,2023-08-29,0.66,73,KSA
Google UAC,17,1,0.0,0,2023-08-29,0.4,74,UAE
Google UAC,4984,81,21.0,10,2023-08-29,14.940000000000000,75,UAE
Google UAC,84,4,0.0,0,2023-08-29,0.89,76,KSA
Google UAC,9,0,0.0,0,2023-08-29,0.0,77,UAE
Google UAC,58933,1467,248.0,127,2023-08-29,242.24000000000000,78,KSA
TikTok,0,0,0.0,0,2023-08-29,0.0,79,KSA
TikTok,0,0,0.0,0,2023-08-29,0.0,80,UAE
TikTok,236739,29767,251.0,234,2023-08-29,348.32,81,KSA
TikTok,111749,8487,64.0,48,2023-08-29,150.06,82,UAE
Organic,0,0,0.0,9,2023-08-29,0.0,83,Others
Organic,0,0,0.0,8,2023-08-29,0.0,84,UAE
Organic,0,0,0.0,2,2023-08-29,0.0,85,KSA
Organic,0,0,0.0,61,2023-08-29,0.0,86,Others
Organic,0,0,0.0,139,2023-08-29,0.0,87,KSA
Organic,0,0,0.0,122,2023-08-29,0.0,88,UAE
Programmatic,,,0.0,1,2023-08-29,0.0,89,Others
Programmatic,,784,0.0,0,2023-08-29,0.0,90,UAE
Programmatic,,1009,0.0,0,2023-08-29,0.0,91,KSA
Meta,0,0,0.0,1,2023-08-29,0.0,92,KSA
Meta,0,0,0.0,2,2023-08-29,0.0,93,Others
Meta,90638,924,57.0,45,2023-08-29,347.43,94,KSA
Meta,8274,67,3.0,3,2023-08-29,49.55,95,UAE
Google UAC,0,0,0.0,13,2023-08-29,0.0,96,Others
Google UAC,0,0,0.0,5,2023-08-29,0.0,97,Others
Google UAC,0,0,0.0,58,2023-08-29,0.0,98,Others
Google UAC,0,0,0.0,1,2023-08-29,0.0,99,KSA
TikTok,0,0,0.0,0,2023-08-29,0.0,100,Others
TikTok,0,0,0.0,0,2023-08-29,0.0,101,Others
TikTok,0,0,0.0,2,2023-08-29,0.0,102,Others
TikTok,0,0,0.0,17,2023-08-29,0.0,103,Others
TikTok,0,0,0.0,0,2023-08-29,0.0,104,KSA
TikTok,0,0,0.0,0,2023-08-29,0.0,105,KSA
TikTok,0,0,0.0,0,2023-08-29,0.0,106,UAE
Meta,0,0,0.0,0,2023-08-29,0.0,107,KSA
Meta,0,0,0.0,0,2023-08-29,0.0,108,UAE
Apple Search,248,14,7.0,0,2023-08-30,19.69,109,UAE
Google UAC,1507244,25141,2307.0,1102,2023-08-30,2445.56,110,KSA
Google UAC,240180,2173,428.0,287,2023-08-30,372.96000000000000,111,KSA
Google UAC,187996,988,211.0,104,2023-08-30,141.99,112,UAE
Google UAC,34,2,0.0,0,2023-08-30,1.1,113,KSA
Google UAC,12,1,0.0,0,2023-08-30,0.02,114,UAE
Google UAC,4169,68,12.0,4,2023-08-30,8.93,115,UAE
Google UAC,88,3,1.0,0,2023-08-30,0.80000000000000000,116,KSA
Google UAC,5,0,0.0,0,2023-08-30,0.0,117,UAE
Google UAC,46172,1162,251.0,99,2023-08-30,235.7,118,KSA
TikTok,0,0,0.0,0,2023-08-30,0.0,119,KSA
TikTok,0,0,0.0,0,2023-08-30,0.0,120,UAE
TikTok,257887,34378,278.0,274,2023-08-30,393.95,121,KSA
TikTok,108118,6997,64.0,55,2023-08-30,149.92,122,UAE
Organic,0,0,0.0,5,2023-08-30,0.0,123,Others
Organic,0,0,0.0,10,2023-08-30,0.0,124,UAE
Organic,0,0,0.0,2,2023-08-30,0.0,125,KSA
Organic,0,0,0.0,55,2023-08-30,0.0,126,Others
Organic,0,0,0.0,172,2023-08-30,0.0,127,KSA
Organic,0,0,0.0,128,2023-08-30,0.0,128,UAE
Programmatic,,775,0.0,0,2023-08-30,0.0,129,UAE
Programmatic,,248,0.0,0,2023-08-30,0.0,130,KSA
Meta,0,0,0.0,6,2023-08-30,0.0,131,Others
Meta,87895,1134,72.0,56,2023-08-30,342.13000000000000,132,KSA
Meta,14909,207,3.0,1,2023-08-30,32.19,133,KSA
Meta,0,0,0.0,2,2023-08-30,0.0,134,Others
Meta,8475,84,5.0,4,2023-08-30,49.370000000000000,135,UAE
Meta,0,0,0.0,1,2023-08-30,0.0,136,Others
Apple Search,0,0,0.0,7,2023-08-30,0.0,137,UAE
Google UAC,0,0,0.0,22,2023-08-30,0.0,138,Others
Google UAC,0,0,0.0,3,2023-08-30,0.0,139,Others
Google UAC,0,0,0.0,81,2023-08-30,0.0,140,Others
Google UAC,0,0,0.0,4,2023-08-30,0.0,141,Others
TikTok,0,0,0.0,0,2023-08-30,0.0,142,KSA
TikTok,0,0,0.0,0,2023-08-30,0.0,143,Others
TikTok,0,0,0.0,0,2023-08-30,0.0,144,KSA
TikTok,0,0,0.0,4,2023-08-30,0.0,145,Others
TikTok,0,0,0.0,8,2023-08-30,0.0,146,Others
TikTok,0,0,0.0,0,2023-08-30,0.0,147,KSA
TikTok,0,0,0.0,0,2023-08-30,0.0,148,UAE
TikTok,0,0,0.0,0,2023-08-30,0.0,149,UAE
Meta,0,0,0.0,0,2023-08-30,0.0,150,KSA
Meta,0,0,0.0,0,2023-08-30,0.0,151,UAE
Apple Search,361,13,5.0,0,2023-08-31,26.25,152,UAE
YouTube,23328,542,58.0,0,2023-08-31,64.49,153,KSA
Google UAC,2175091,37747,3089.0,1548,2023-08-31,3849.8200000000000,154,KSA
Google UAC,262340,2824,356.0,197,2023-08-31,338.44,155,KSA
Google UAC,148343,863,152.0,77,2023-08-31,120.38,156,UAE
Google UAC,42,2,0.0,0,2023-08-31,0.51,157,KSA
Google UAC,11,1,0.0,0,2023-08-31,0.01,158,UAE
Google UAC,5101,98,16.0,3,2023-08-31,15.87,159,UAE
Google UAC,100,1,0.0,0,2023-08-31,0.38,160,KSA
Google UAC,4,0,0.0,0,2023-08-31,0.0,161,UAE
Google UAC,41653,1000,250.0,120,2023-08-31,227.18,162,KSA
TikTok,0,0,0.0,0,2023-08-31,0.0,163,KSA
TikTok,0,0,0.0,0,2023-08-31,0.0,164,UAE
TikTok,280998,32826,264.0,265,2023-08-31,397.24,165,KSA
TikTok,88694,8091,62.0,66,2023-08-31,150.0,166,UAE
Organic,0,0,0.0,2,2023-08-31,0.0,167,KSA
Organic,0,0,0.0,5,2023-08-31,0.0,168,Others
Organic,0,0,0.0,12,2023-08-31,0.0,169,UAE
Organic,0,0,0.0,56,2023-08-31,0.0,170,Others
Organic,0,0,0.0,204,2023-08-31,0.0,171,KSA
Organic,0,0,0.0,136,2023-08-31,0.0,172,UAE
Programmatic,,61,0.0,0,2023-08-31,0.0,173,KSA
Programmatic,,836,0.0,0,2023-08-31,0.0,174,UAE
Meta,0,0,0.0,1,2023-08-31,0.0,175,KSA
Meta,0,0,0.0,2,2023-08-31,0.0,176,Others
Meta,76654,1037,50.0,38,2023-08-31,302.05000000000000,177,KSA
Meta,28781,483,11.0,8,2023-08-31,44.040000000000000,178,KSA
Meta,7549,77,4.0,4,2023-08-31,43.76,179,UAE
Apple Search,0,0,0.0,1,2023-08-31,0.0,180,UAE
Apple Search,0,0,0.0,2,2023-08-31,0.0,181,Others
Google UAC,0,0,0.0,7,2023-08-31,0.0,182,Others
Google UAC,0,0,0.0,85,2023-08-31,0.0,183,Others
Google UAC,0,0,0.0,4,2023-08-31,0.0,184,Others
Google UAC,0,0,0.0,2,2023-08-31,0.0,185,Others
TikTok,0,0,0.0,0,2023-08-31,0.0,186,Others
TikTok,0,0,0.0,0,2023-08-31,0.0,187,Others
TikTok,0,0,0.0,5,2023-08-31,0.0,188,Others
TikTok,0,0,0.0,7,2023-08-31,0.0,189,Others
TikTok,0,0,0.0,0,2023-08-31,0.0,190,KSA
TikTok,0,0,0.0,0,2023-08-31,0.0,191,KSA
TikTok,0,0,0.0,0,2023-08-31,0.0,192,UAE
Meta,0,0,0.0,0,2023-08-31,0.0,193,UAE
Apple Search,161,9,6.0,0,2023-09-01,7.84,194,UAE
YouTube,11621,188,17.0,0,2023-09-01,14.36,195,KSA
Google UAC,2040061,33196,2810.0,1689,2023-09-01,3194.64,196,KSA
Google UAC,215441,2399,379.0,237,2023-09-01,353.55,197,KSA
Google UAC,97042,674,172.0,91,2023-09-01,82.82,198,UAE
Google UAC,26,1,1.0,0,2023-09-01,0.41,199,KSA
Google UAC,13,2,0.0,0,2023-09-01,0.14,200,UAE
Google UAC,7040,126,18.0,11,2023-09-01,16.36,201,UAE
Google UAC,157,5,1.0,0,2023-09-01,2.13,202,KSA
Google UAC,3,0,0.0,0,2023-09-01,0.0,203,UAE
Google UAC,45260,1285,290.0,140,2023-09-01,252.28,204,KSA
TikTok,0,0,0.0,0,2023-09-01,0.0,205,KSA
TikTok,0,0,0.0,0,2023-09-01,0.0,206,UAE
TikTok,0,0,0.0,0,2023-09-01,0.0,207,KSA
TikTok,240246,34870,312.0,321,2023-09-01,399.41,208,KSA
TikTok,72980,8006,87.0,78,2023-09-01,149.55,209,UAE
Organic,0,0,0.0,55,2023-09-01,0.0,210,Others
Organic,0,0,0.0,266,2023-09-01,0.0,211,KSA
Organic,0,0,0.0,223,2023-09-01,0.0,212,UAE
Organic,0,0,0.0,3,2023-09-01,0.0,213,KSA
Organic,0,0,0.0,8,2023-09-01,0.0,214,UAE
Organic,0,0,0.0,5,2023-09-01,0.0,215,Others
Programmatic,,829,0.0,0,2023-09-01,0.0,216,UAE
Programmatic,,69,0.0,0,2023-09-01,0.0,217,KSA
Meta,0,0,0.0,3,2023-09-01,0.0,218,Others
Meta,193208,2109,44.0,31,2023-09-01,388.44,219,KSA
Meta,43056,615,8.0,8,2023-09-01,52.26,220,KSA
Meta,16150,150,1.0,1,2023-09-01,53.110000000000000,221,UAE
Apple Search,0,0,0.0,2,2023-09-01,0.0,222,UAE
Google UAC,0,0,0.0,5,2023-09-01,0.0,223,Others
Google UAC,0,0,0.0,1,2023-09-01,0.0,224,Others
Google UAC,0,0,0.0,89,2023-09-01,0.0,225,Others
Google UAC,0,0,0.0,3,2023-09-01,0.0,226,Others
TikTok,0,0,0.0,0,2023-09-01,0.0,227,Others
TikTok,0,0,0.0,8,2023-09-01,0.0,228,Others
TikTok,0,0,0.0,11,2023-09-01,0.0,229,Others
TikTok,0,0,0.0,0,2023-09-01,0.0,230,KSA
TikTok,0,0,0.0,0,2023-09-01,0.0,231,UAE
Apple Search,184,9,5.0,0,2023-09-02,3.78,232,UAE
Google UAC,1893389,29750,3194.0,1768,2023-09-02,3080.77,233,KSA
Google UAC,223503,2039,510.0,340,2023-09-02,330.51000000000000,234,KSA
Google UAC,392374,1968,511.0,246,2023-09-02,256.05,235,UAE
Google UAC,33,1,1.0,0,2023-09-02,0.49,236,KSA
Google UAC,8,1,0.0,0,2023-09-02,0.11,237,UAE
Google UAC,10181,171,49.0,13,2023-09-02,26.96,238,UAE
Google UAC,150,3,0.0,0,2023-09-02,0.88,239,KSA
Google UAC,6,0,0.0,0,2023-09-02,0.0,240,UAE
Google UAC,49221,1173,285.0,135,2023-09-02,250.36,241,KSA
TikTok,0,0,0.0,0,2023-09-02,0.0,242,KSA
TikTok,0,0,0.0,0,2023-09-02,0.0,243,UAE
TikTok,242911,34943,287.0,283,2023-09-02,397.95,244,KSA
TikTok,83167,10813,91.0,71,2023-09-02,149.0,245,UAE
Organic,0,0,0.0,93,2023-09-02,0.0,246,Others
Organic,0,0,0.0,206,2023-09-02,0.0,247,KSA
Organic,0,0,0.0,227,2023-09-02,0.0,248,UAE
Organic,0,0,0.0,17,2023-09-02,0.0,249,UAE
Organic,0,0,0.0,10,2023-09-02,0.0,250,Others
Organic,0,0,0.0,1,2023-09-02,0.0,251,KSA
Programmatic,,63,0.0,0,2023-09-02,0.0,252,KSA
Programmatic,,862,0.0,0,2023-09-02,0.0,253,UAE
Meta,0,0,0.0,8,2023-09-02,0.0,254,Others
Meta,107428,1546,61.0,47,2023-09-02,321.08,255,KSA
Meta,28792,571,14.0,11,2023-09-02,44.21,256,KSA
Meta,0,0,0.0,3,2023-09-02,0.0,257,Others
Meta,11719,122,5.0,5,2023-09-02,45.64,258,UAE
Apple Search,0,0,0.0,4,2023-09-02,0.0,259,UAE
Google UAC,0,0,0.0,18,2023-09-02,0.0,260,Others
Google UAC,0,0,0.0,7,2023-09-02,0.0,261,Others
Google UAC,0,0,0.0,74,2023-09-02,0.0,262,Others
Google UAC,0,0,0.0,1,2023-09-02,0.0,263,Others
TikTok,0,0,0.0,0,2023-09-02,0.0,264,Others
TikTok,0,0,0.0,0,2023-09-02,0.0,265,KSA
TikTok,0,0,0.0,8,2023-09-02,0.0,266,Others
TikTok,0,0,0.0,16,2023-09-02,0.0,267,Others
TikTok,0,0,0.0,0,2023-09-02,0.0,268,KSA
TikTok,0,0,0.0,0,2023-09-02,0.0,269,UAE
TikTok,0,0,0.0,0,2023-09-02,0.0,270,UAE
Apple Search,179,6,4.0,0,2023-09-03,12.1,271,UAE
Google UAC,1224797,20641,2403.0,1278,2023-09-03,2542.84,272,KSA
Google UAC,221871,2281,485.0,242,2023-09-03,350.48000000000000,273,KSA
Google UAC,244192,2181,378.0,149,2023-09-03,302.97000000000000,274,UAE
Google UAC,37,1,0.0,0,2023-09-03,0.14,275,KSA
Google UAC,16,0,0.0,0,2023-09-03,0.0,276,UAE
Google UAC,12411,302,57.0,12,2023-09-03,50.850000000000000,277,UAE
Google UAC,65,4,1.0,0,2023-09-03,1.15,278,KSA
Google UAC,7,0,0.0,0,2023-09-03,0.0,279,UAE
Google UAC,54293,1067,241.0,114,2023-09-03,257.57,280,KSA
TikTok,0,0,0.0,0,2023-09-03,0.0,281,KSA
TikTok,0,0,0.0,0,2023-09-03,0.0,282,UAE
TikTok,0,0,0.0,0,2023-09-03,0.0,283,KSA
TikTok,249962,35862,252.0,231,2023-09-03,391.63,284,KSA
TikTok,79169,11581,103.0,95,2023-09-03,150.0,285,UAE
Organic,0,0,0.0,59,2023-09-03,0.0,286,Others
Organic,0,0,0.0,159,2023-09-03,0.0,287,UAE
Organic,0,0,0.0,3,2023-09-03,0.0,288,Others
Organic,0,0,0.0,2,2023-09-03,0.0,289,KSA
Organic,0,0,0.0,8,2023-09-03,0.0,290,UAE
Organic,0,0,0.0,208,2023-09-03,0.0,291,KSA
Programmatic,,731,0.0,0,2023-09-03,0.0,292,UAE
Programmatic,,70,0.0,0,2023-09-03,0.0,293,KSA
Meta,0,0,0.0,1,2023-09-03,0.0,294,Others
Meta,0,0,6.0,6,2023-09-03,0.0,295,KSA
Apple Search,0,0,0.0,1,2023-09-03,0.0,296,UAE
Apple Search,0,0,0.0,1,2023-09-03,0.0,297,Others
Google UAC,0,0,0.0,12,2023-09-03,0.0,298,Others
Google UAC,0,0,0.0,6,2023-09-03,0.0,299,Others
Google UAC,0,0,0.0,80,2023-09-03,0.0,300,Others
Google UAC,0,0,0.0,4,2023-09-03,0.0,301,Others
Google UAC,0,0,0.0,1,2023-09-03,0.0,302,Others
TikTok,0,0,0.0,0,2023-09-03,0.0,303,Others
TikTok,0,0,0.0,1,2023-09-03,0.0,304,Others
TikTok,0,0,0.0,0,2023-09-03,0.0,305,UAE
TikTok,0,0,0.0,13,2023-09-03,0.0,306,Others
TikTok,0,0,0.0,0,2023-09-03,0.0,307,KSA
Meta,0,0,0.0,0,2023-09-03,0.0,308,UAE
Meta,0,0,3.0,0,2023-09-03,0.0,309,KSA
Apple Search,214,6,2.0,0,2023-09-04,12.56,310,UAE
YouTube,41054,1101,123.0,0,2023-09-04,121.96000000000000,311,KSA
Google UAC,931978,15795,1817.0,1124,2023-09-04,1937.8900000000000,312,KSA
Google UAC,201556,2538,507.0,285,2023-09-04,389.47000000000000,313,KSA
Google UAC,189292,1544,351.0,150,2023-09-04,252.19,314,UAE
Google UAC,32,2,1.0,0,2023-09-04,0.99,315,KSA
Google UAC,20,1,0.0,0,2023-09-04,0.33,316,UAE
Google UAC,8822,181,32.0,16,2023-09-04,32.920000000000000,317,UAE
Google UAC,70,3,1.0,0,2023-09-04,0.72,318,KSA
Google UAC,4,0,0.0,0,2023-09-04,0.0,319,UAE
Google UAC,60073,1398,227.0,108,2023-09-04,257.84,320,KSA
TikTok,0,0,0.0,0,2023-09-04,0.0,321,KSA
TikTok,0,0,0.0,0,2023-09-04,0.0,322,UAE
TikTok,247038,38782,240.0,251,2023-09-04,396.7,323,KSA
TikTok,85434,11377,106.0,80,2023-09-04,148.84,324,UAE
Organic,0,0,0.0,9,2023-09-04,0.0,325,UAE
Organic,0,0,0.0,8,2023-09-04,0.0,326,Others
Organic,0,0,0.0,82,2023-09-04,0.0,327,Others
Organic,0,0,0.0,229,2023-09-04,0.0,328,KSA
Organic,0,0,0.0,156,2023-09-04,0.0,329,UAE
Programmatic,,268,0.0,0,2023-09-04,0.0,330,UAE
Programmatic,,19,0.0,0,2023-09-04,0.0,331,KSA
Meta,0,0,0.0,2,2023-09-04,0.0,332,KSA
Meta,178241,1527,31.0,27,2023-09-04,409.33000000000000,333,KSA
Meta,52925,985,7.0,3,2023-09-04,60.28,334,KSA
Meta,0,0,0.0,1,2023-09-04,0.0,335,Others
Google UAC,0,0,0.0,3,2023-09-04,0.0,336,Others
Google UAC,0,0,0.0,7,2023-09-04,0.0,337,Others
Google UAC,0,0,0.0,71,2023-09-04,0.0,338,Others
Google UAC,0,0,0.0,1,2023-09-04,0.0,339,Others
Google UAC,0,0,0.0,1,2023-09-04,0.0,340,Others
TikTok,0,0,0.0,0,2023-09-04,0.0,341,Others
TikTok,0,0,0.0,0,2023-09-04,0.0,342,KSA
TikTok,0,0,0.0,1,2023-09-04,0.0,343,Others
TikTok,0,0,0.0,20,2023-09-04,0.0,344,Others
TikTok,0,0,0.0,0,2023-09-04,0.0,345,KSA
TikTok,0,0,0.0,0,2023-09-04,0.0,346,UAE
TikTok,0,0,0.0,0,2023-09-04,0.0,347,UAE
Meta,16282,108,3.0,0,2023-09-04,59.27000000000000,348,UAE
Apple Search,144,12,8.0,0,2023-09-05,11.36,349,UAE
YouTube,37481,1084,149.0,0,2023-09-05,125.27,350,KSA
Google UAC,920535,14749,1943.0,1119,2023-09-05,2065.42,351,KSA
Google UAC,167029,2179,420.0,250,2023-09-05,380.88,352,KSA
Google UAC,213600,1911,317.0,157,2023-09-05,280.98000000000000,353,UAE
Google UAC,38,4,2.0,0,2023-09-05,1.23,354,KSA
Google UAC,13,0,0.0,0,2023-09-05,0.0,355,UAE
Google UAC,12229,200,56.0,15,2023-09-05,33.750000000000000,356,UAE
Google UAC,67,3,1.0,0,2023-09-05,0.96,357,KSA
Google UAC,4,0,0.0,0,2023-09-05,0.0,358,UAE
Google UAC,57661,1326,274.0,114,2023-09-05,255.84000000000000,359,KSA
TikTok,0,0,0.0,0,2023-09-05,0.0,360,KSA
TikTok,0,0,0.0,0,2023-09-05,0.0,361,UAE
TikTok,277855,50828,236.0,248,2023-09-05,400.0,362,KSA
TikTok,88706,12557,101.0,79,2023-09-05,150.0,363,UAE
Organic,0,0,0.0,83,2023-09-05,0.0,364,Others
Organic,0,0,0.0,179,2023-09-05,0.0,365,KSA
Organic,0,0,0.0,3,2023-09-05,0.0,366,KSA
Organic,0,0,0.0,7,2023-09-05,0.0,367,Others
Organic,0,0,0.0,11,2023-09-05,0.0,368,UAE
Organic,0,0,0.0,114,2023-09-05,0.0,369,UAE
Programmatic,,191,0.0,0,2023-09-05,0.0,370,UAE
Programmatic,,7,0.0,0,2023-09-05,0.0,371,KSA
Meta,136355,1716,62.0,52,2023-09-05,404.51000000000000,372,KSA
Meta,0,0,0.0,8,2023-09-05,0.0,373,Others
Meta,46713,694,9.0,8,2023-09-05,58.22,374,KSA
Meta,0,0,0.0,1,2023-09-05,0.0,375,Others
Meta,14559,144,5.0,6,2023-09-05,58.37,376,UAE
Apple Search,0,0,0.0,1,2023-09-05,0.0,377,Others
Apple Search,0,0,0.0,5,2023-09-05,0.0,378,UAE
Google UAC,0,0,0.0,9,2023-09-05,0.0,379,Others
Google UAC,0,0,0.0,8,2023-09-05,0.0,380,Others
Google UAC,0,0,0.0,76,2023-09-05,0.0,381,Others
Google UAC,0,0,0.0,3,2023-09-05,0.0,382,Others
TikTok,0,0,0.0,0,2023-09-05,0.0,383,KSA
TikTok,0,0,0.0,0,2023-09-05,0.0,384,Others
TikTok,0,0,0.0,3,2023-09-05,0.0,385,Others
TikTok,0,0,0.0,20,2023-09-05,0.0,386,Others
TikTok,0,0,0.0,0,2023-09-05,0.0,387,KSA
TikTok,0,0,0.0,0,2023-09-05,0.0,388,UAE
Apple Search,158,4,2.0,0,2023-09-06,9.07,389,UAE
YouTube,958315,17769,225.0,0,2023-09-06,388.51,390,KSA
YouTube,47856,1393,208.0,0,2023-09-06,130.78,391,KSA
Google UAC,872933,12421,1350.0,806,2023-09-06,1330.4700000000000,392,KSA
Google UAC,266839,2841,474.0,254,2023-09-06,413.82,393,KSA
Google UAC,327231,2169,336.0,172,2023-09-06,341.73000000000000,394,UAE
Google UAC,36,2,1.0,0,2023-09-06,1.31,395,KSA
Google UAC,19,4,2.0,0,2023-09-06,1.49,396,UAE
Google UAC,13913,190,40.0,19,2023-09-06,44.5,397,UAE
Google UAC,68,2,0.0,0,2023-09-06,0.32,398,KSA
Google UAC,5,0,0.0,0,2023-09-06,0.0,399,UAE
Google UAC,54381,1237,294.0,121,2023-09-06,257.6,400,KSA
TikTok,0,0,0.0,0,2023-09-06,0.0,401,KSA
TikTok,0,0,0.0,0,2023-09-06,0.0,402,UAE
TikTok,0,0,0.0,0,2023-09-06,0.0,403,KSA
TikTok,283215,38901,255.0,257,2023-09-06,391.93,404,KSA
TikTok,96183,12002,64.0,62,2023-09-06,150.0,405,UAE
Organic,0,0,0.0,168,2023-09-06,0.0,406,Others
Organic,0,0,0.0,351,2023-09-06,0.0,407,KSA
Organic,0,0,0.0,227,2023-09-06,0.0,408,UAE
Organic,0,0,0.0,7,2023-09-06,0.0,409,Others
Organic,0,0,0.0,15,2023-09-06,0.0,410,UAE
Organic,0,0,0.0,2,2023-09-06,0.0,411,KSA
Meta,0,0,0.0,1,2023-09-06,0.0,412,KSA
Meta,141518,1609,50.0,44,2023-09-06,404.37,413,KSA
Meta,42674,576,10.0,6,2023-09-06,55.600000000000000,414,KSA
Meta,0,0,0.0,1,2023-09-06,0.0,415,Others
Meta,15039,104,6.0,4,2023-09-06,57.940000000000000,416,UAE
Apple Search,0,0,0.0,1,2023-09-06,0.0,417,UAE
Google UAC,0,0,0.0,10,2023-09-06,0.0,418,Others
Google UAC,0,0,0.0,6,2023-09-06,0.0,419,Others
Google UAC,0,0,0.0,66,2023-09-06,0.0,420,Others
Google UAC,0,0,0.0,3,2023-09-06,0.0,421,Others
Google UAC,0,0,0.0,3,2023-09-06,0.0,422,Others
TikTok,0,0,0.0,0,2023-09-06,0.0,423,Others
TikTok,0,0,0.0,1,2023-09-06,0.0,424,Others
TikTok,0,0,0.0,10,2023-09-06,0.0,425,Others
TikTok,0,0,0.0,0,2023-09-06,0.0,426,KSA
TikTok,0,0,0.0,0,2023-09-06,0.0,427,UAE
Apple Search,114,4,1.0,0,2023-09-07,6.33,428,UAE
YouTube,286138,4057,162.0,29,2023-09-07,196.12,429,KSA
YouTube,22621,843,165.0,7,2023-09-07,100.93000000000000,430,KSA
Google UAC,884429,11773,1030.0,591,2023-09-07,1100.3,431,KSA
Google UAC,249662,3181,406.0,228,2023-09-07,386.54,432,KSA
Google UAC,184330,1283,243.0,129,2023-09-07,190.69,433,UAE
Google UAC,29,3,0.0,0,2023-09-07,1.3,434,KSA
Google UAC,21,0,0.0,0,2023-09-07,0.0,435,UAE
Google UAC,10065,134,31.0,10,2023-09-07,29.910000000000000,436,UAE
Google UAC,55,0,0.0,0,2023-09-07,0.0,437,KSA
Google UAC,3,1,0.0,0,2023-09-07,0.2,438,UAE
Google UAC,63832,1391,347.0,143,2023-09-07,258.92,439,KSA
TikTok,0,0,0.0,0,2023-09-07,0.0,440,KSA
TikTok,0,0,0.0,0,2023-09-07,0.0,441,UAE
TikTok,238162,40127,229.0,224,2023-09-07,366.92,442,KSA
TikTok,74201,12290,38.0,38,2023-09-07,126.67,443,UAE
Organic,0,0,0.0,91,2023-09-07,0.0,444,Others
Organic,0,0,0.0,243,2023-09-07,0.0,445,KSA
Organic,0,0,0.0,148,2023-09-07,0.0,446,UAE
Organic,0,0,0.0,3,2023-09-07,0.0,447,KSA
Organic,0,0,0.0,6,2023-09-07,0.0,448,Others
Organic,0,0,0.0,8,2023-09-07,0.0,449,UAE
Programmatic,1,,0.0,0,2023-09-07,0.0,450,KSA
Meta,135555,1841,57.0,49,2023-09-07,405.50000000000000,451,KSA
Meta,0,0,0.0,6,2023-09-07,0.0,452,Others
Meta,34486,430,10.0,11,2023-09-07,57.78,453,KSA
Meta,14952,123,4.0,3,2023-09-07,58.04,454,UAE
Apple Search,0,0,0.0,1,2023-09-07,0.0,455,KSA
YouTube,0,0,0.0,4,2023-09-07,0.0,456,Others
Google UAC,0,0,0.0,8,2023-09-07,0.0,457,Others
Google UAC,0,0,0.0,10,2023-09-07,0.0,458,Others
Google UAC,0,0,0.0,63,2023-09-07,0.0,459,Others
Google UAC,0,0,0.0,1,2023-09-07,0.0,460,Others
YouTube,0,0,0.0,2,2023-09-07,0.0,461,Others
TikTok,0,0,0.0,0,2023-09-07,0.0,462,Others
TikTok,0,0,0.0,0,2023-09-07,0.0,463,KSA
TikTok,0,0,0.0,4,2023-09-07,0.0,464,Others
TikTok,0,0,0.0,9,2023-09-07,0.0,465,Others
TikTok,0,0,0.0,0,2023-09-07,0.0,466,KSA
TikTok,0,0,0.0,0,2023-09-07,0.0,467,UAE
Apple Search,163,8,5.0,0,2023-09-08,18.81,468,UAE
YouTube,1257196,18212,461.0,165,2023-09-08,826.09,469,KSA
